****************************************************************************************************
SERIE 25
****************************************************************************************************

Test ipotesi linearità_____________________________________
Covarianza = 0.37376
Indice Pearson = 0.99935 +/- 0.00146
Gradi di Liberta' = 613
0.50150   12.41000  0.00289      12.40068      10.41236     
0.50201   12.26000  0.00289      12.41506      2885.35986   
0.50251   12.23000  0.00289      12.42947      4774.63073   
0.50302   12.22000  0.00289      12.44391      6016.12732   
0.50352   12.40000  0.00289      12.45837      408.88220    
0.50429   12.46000  0.00289      12.48013      48.60360     
0.50531   12.29000  0.00289      12.50923      5767.50574   
0.50633   12.32000  0.00289      12.53846      5726.76216   
0.50684   12.32000  0.00289      12.55311      6520.97560   
0.50736   12.44000  0.00289      12.56780      1959.90608   
0.50839   12.52000  0.00289      12.59726      716.31313    
0.50916   12.37000  0.00289      12.61944      7466.22889   
0.50942   12.61000  0.00289      12.62684      34.04395     
0.50968   12.45000  0.00289      12.63426      4074.11256   
0.51020   12.41000  0.00289      12.64911      6860.79321   
0.51046   12.57000  0.00289      12.65655      898.83521    
0.51073   12.64000  0.00289      12.66399      69.06943     
0.51151   12.58000  0.00289      12.68637      1357.77799   
0.51230   12.58000  0.00289      12.70882      1991.34569   
0.51282   12.54000  0.00289      12.72382      4054.95150   
0.51361   12.57000  0.00289      12.74639      3733.52954   
0.51440   12.74000  0.00289      12.76902      101.07147    
0.51520   12.69000  0.00289      12.79173      1241.76730   
0.51573   12.67000  0.00289      12.80690      2249.00059   
0.51653   12.65000  0.00289      12.82972      3875.96605   
0.51733   12.66000  0.00289      12.85261      4451.97454   
0.51813   12.80000  0.00289      12.87558      685.40872    
0.51921   12.76000  0.00289      12.90630      2568.60637   
0.51975   12.74000  0.00289      12.92172      3962.52278   
0.52029   12.80000  0.00289      12.93716      2257.58238   
0.52138   12.78000  0.00289      12.96815      4247.88741   
0.52274   12.80000  0.00289      13.00706      5144.86718   
0.52356   12.92000  0.00289      13.03051      1465.39323   
0.52411   12.87000  0.00289      13.04618      3724.63432   
0.52466   12.90000  0.00289      13.06188      3144.70728   
0.52493   12.86000  0.00289      13.06975      5279.25557   
0.52549   12.82000  0.00289      13.08550      8458.89692   
0.52604   12.92000  0.00289      13.10129      3943.85231   
0.52632   12.88000  0.00289      13.10919      6303.60544   
0.52687   12.95000  0.00289      13.12503      3676.32215   
0.52743   13.07000  0.00289      13.14090      603.25168    
0.52798   13.00000  0.00289      13.15681      2950.57808   
0.52854   12.97000  0.00289      13.17274      4932.60498   
0.52882   13.03000  0.00289      13.18073      2726.17285   
0.52910   13.11000  0.00289      13.18872      743.53000    
0.52994   13.13000  0.00289      13.21274      821.42580    
0.53079   13.02000  0.00289      13.23683      5641.98203   
0.53191   13.06000  0.00289      13.26908      5245.83565   
0.53248   13.15000  0.00289      13.28526      2195.37062   
0.53362   13.18000  0.00289      13.31771      2275.81190   
0.53476   13.18000  0.00289      13.35031      3480.59427   
0.53533   13.27000  0.00289      13.36666      1121.13312   
0.53591   13.29000  0.00289      13.38304      1038.83367   
0.53648   13.28000  0.00289      13.39946      1712.55633   
0.53763   13.32000  0.00289      13.43241      1516.27172   
0.53879   13.33000  0.00289      13.46550      2203.09333   
0.53937   13.32000  0.00289      13.48209      3152.90266   
0.54025   13.33000  0.00289      13.50706      3761.87736   
0.54113   13.41000  0.00289      13.53210      1789.03127   
0.54171   13.31000  0.00289      13.54884      6845.47122   
0.54289   13.37000  0.00289      13.58243      5415.39165   
0.54318   13.42000  0.00289      13.59085      3502.96903   
0.54348   13.40000  0.00289      13.59928      4765.73571   
0.54407   13.40000  0.00289      13.61617      5607.65542   
0.54496   13.40000  0.00289      13.64157      7002.86927   
0.54555   13.54000  0.00289      13.65855      1686.55091   
0.54645   13.56000  0.00289      13.68409      1847.83148   
0.54705   13.45000  0.00289      13.70116      7569.98210   
0.54765   13.51000  0.00289      13.71827      5205.34915   
0.54825   13.60000  0.00289      13.73542      2200.66635   
0.54885   13.54000  0.00289      13.75261      5424.17226   
0.54975   13.63000  0.00289      13.77845      2644.66187   
0.55036   13.61000  0.00289      13.79573      4139.68446   
0.55127   13.61000  0.00289      13.82173      5379.33927   
0.55218   13.67000  0.00289      13.84780      3793.67283   
0.55279   13.67000  0.00289      13.86524      4574.05089   
0.55340   13.70000  0.00289      13.88271      4005.84237   
0.55432   13.72000  0.00289      13.90899      4285.94537   
0.55494   13.67000  0.00289      13.92656      7898.50857   
0.55556   13.78000  0.00289      13.94416      3233.95511   
0.55617   13.69000  0.00289      13.96181      8865.69056   
0.55679   13.78000  0.00289      13.97950      4775.84706   
0.55741   13.79000  0.00289      13.99722      5152.89734   
0.55804   13.77000  0.00289      14.01499      7202.21690   
0.55835   13.82000  0.00289      14.02388      4988.24604   
0.55991   13.82000  0.00289      14.06852      7411.49315   
0.56054   13.89000  0.00289      14.08645      4630.88304   
0.56117   13.86000  0.00289      14.10441      7168.34988   
0.56243   13.85000  0.00289      14.14046      10124.10957  
0.56275   13.90000  0.00289      14.14950      7469.97501   
0.56338   13.95000  0.00289      14.16761      5682.27619   
0.56402   14.05000  0.00289      14.18575      2211.47985   
0.56465   14.01000  0.00289      14.20394      4513.62202   
0.56561   14.03000  0.00289      14.23130      4862.70414   
0.56625   14.01000  0.00289      14.24959      6888.62124   
0.56721   13.98000  0.00289      14.27711      10592.85849  
0.56818   14.07000  0.00289      14.30472      6611.11820   
0.56915   14.09000  0.00289      14.33242      7052.19104   
0.56980   14.09000  0.00289      14.35094      8170.96348   
0.57045   14.10000  0.00289      14.36951      8716.08543   
0.57110   14.19000  0.00289      14.38811      4709.86427   
0.57241   14.15000  0.00289      14.42545      9104.95842   
0.57307   14.14000  0.00289      14.44419      11103.63130  
0.57339   14.21000  0.00289      14.45357      7119.22855   
0.57372   14.23000  0.00289      14.46297      6512.73378   
0.57504   14.21000  0.00289      14.50065      10137.24973  
0.57604   14.29000  0.00289      14.52903      6856.04249   
0.57703   14.32000  0.00289      14.55750      6768.85928   
0.57803   14.32000  0.00289      14.58608      8495.57583   
0.57870   14.33000  0.00289      14.60518      9086.92315   
0.57937   14.43000  0.00289      14.62433      4531.67044   
0.58005   14.41000  0.00289      14.64352      6543.93984   
0.58072   14.47000  0.00289      14.66276      4458.79270   
0.58140   14.52000  0.00289      14.68204      3150.95430   
0.58241   14.49000  0.00289      14.71105      5863.63273   
0.58309   14.58000  0.00289      14.73045      2716.08858   
0.58411   14.64000  0.00289      14.75962      1717.18418   
0.58480   14.63000  0.00289      14.77913      2668.85975   
0.58548   14.67000  0.00289      14.79869      1987.23496   
0.58582   14.68000  0.00289      14.80848      1980.88821   
0.58617   14.67000  0.00289      14.81829      2638.68250   
0.58685   14.73000  0.00289      14.83793      1397.94710   
0.58720   14.67000  0.00289      14.84777      3792.41060   
0.58789   14.74000  0.00289      14.86749      1950.41342   
0.58858   14.77000  0.00289      14.88725      1649.73296   
0.58893   14.74000  0.00289      14.89715      2963.50885   
0.58962   14.79000  0.00289      14.91698      1934.90556   
0.59032   14.79000  0.00289      14.93686      2588.13674   
0.59067   14.75000  0.00289      14.94682      4648.42062   
0.59102   14.84000  0.00289      14.95679      1636.66176   
0.59172   14.83000  0.00289      14.97676      2584.55985   
0.59277   14.88000  0.00289      15.00681      1929.58137   
0.59347   14.93000  0.00289      15.02690      1126.70176   
0.59418   14.92000  0.00289      15.04704      1936.60792   
0.59453   14.97000  0.00289      15.05712      910.88279    
0.59488   15.01000  0.00289      15.06722      392.95217    
0.59559   14.96000  0.00289      15.08746      1949.50663   
0.59595   15.07000  0.00289      15.09760      91.37850     
0.59666   15.08000  0.00289      15.11790      172.39424    
0.59737   15.12000  0.00289      15.13826      40.00679     
0.59773   15.13000  0.00289      15.14846      40.87189     
0.59844   15.14000  0.00289      15.16888      100.11879    
0.59952   15.20000  0.00289      15.19962      0.01728      
0.60024   15.24000  0.00289      15.22017      47.17523     
0.60096   15.25000  0.00289      15.24077      10.21420     
0.60168   15.29000  0.00289      15.26143      97.98306     
0.60205   15.31000  0.00289      15.27177      175.39070    
0.60314   15.35000  0.00289      15.30288      266.47315    
0.60386   15.38000  0.00289      15.32368      380.66645    
0.60496   15.39000  0.00289      15.35497      147.22500    
0.60569   15.44000  0.00289      15.37590      493.05406    
0.60680   15.50000  0.00289      15.40739      1029.28430   
0.60753   15.52000  0.00289      15.42844      1005.98480   
0.60790   15.54000  0.00289      15.43899      1224.44817   
0.60864   15.56000  0.00289      15.46012      1197.17908   
0.60976   15.58000  0.00289      15.49191      931.16146    
0.61087   15.61000  0.00289      15.52382      891.22162    
0.61162   15.66000  0.00289      15.54516      1582.61032   
0.61200   15.68000  0.00289      15.55585      1849.64925   
0.61275   15.68000  0.00289      15.57726      1266.54537   
0.61312   15.71000  0.00289      15.58799      1786.29154   
0.61387   15.73000  0.00289      15.60949      1742.76352   
0.61463   15.79000  0.00289      15.63104      3032.30793   
0.61576   15.80000  0.00289      15.66346      2237.20240   
0.61652   15.84000  0.00289      15.68514      2877.76279   
0.61728   15.86000  0.00289      15.70688      2813.63886   
0.61767   15.88000  0.00289      15.71776      3158.47948   
0.61767   15.90000  0.00289      15.71776      3985.21439   
0.61805   15.91000  0.00289      15.72866      3945.89977   
0.61881   15.92000  0.00289      15.75051      3447.32916   
0.61920   15.95000  0.00289      15.76145      4266.17573   
0.61996   15.96000  0.00289      15.78337      3743.65037   
0.62073   16.00000  0.00289      15.80535      4546.56667   
0.62150   15.99000  0.00289      15.82738      3173.25529   
0.62189   16.01000  0.00289      15.83842      3532.69743   
0.62228   16.02000  0.00289      15.84947      3489.55834   
0.62267   16.02000  0.00289      15.86054      3051.41336   
0.62305   16.02000  0.00289      15.87162      2642.15935   
0.62344   16.05000  0.00289      15.88271      3358.41095   
0.62422   16.04000  0.00289      15.90493      2189.15575   
0.62500   16.07000  0.00289      15.92721      2446.50815   
0.62539   16.07000  0.00289      15.93838      2078.96633   
0.62578   16.09000  0.00289      15.94955      2367.06979   
0.62617   16.09000  0.00289      15.96074      2004.92135   
0.62657   16.10000  0.00289      15.97195      1967.75628   
0.62696   16.11000  0.00289      15.98316      1930.51124   
0.62735   16.13000  0.00289      15.99439      2206.65004   
0.62735   16.13000  0.00289      15.99439      2206.65004   
0.62775   16.16000  0.00289      16.00564      2859.21424   
0.62854   16.17000  0.00289      16.02817      2413.72502   
0.62893   16.18000  0.00289      16.03946      2370.07241   
0.62972   16.21000  0.00289      16.06208      2625.55238   
0.63052   16.23000  0.00289      16.08476      2531.40155   
0.63131   16.26000  0.00289      16.10749      2791.02918   
0.63171   16.28000  0.00289      16.11888      3115.13100   
0.63251   16.29000  0.00289      16.14170      2639.12508   
0.63291   16.32000  0.00289      16.15313      3341.38256   
0.63371   16.34000  0.00289      16.17604      3225.98839   
0.63452   16.34000  0.00289      16.19900      2385.59311   
0.63532   16.38000  0.00289      16.22203      2994.65843   
0.63613   16.39000  0.00289      16.24511      2519.21801   
0.63694   16.43000  0.00289      16.26825      3139.59461   
0.63735   16.46000  0.00289      16.27984      3894.84088   
0.63776   16.43000  0.00289      16.29145      2303.56832   
0.63857   16.46000  0.00289      16.31471      2533.17915   
0.63939   16.48000  0.00289      16.33803      2418.78892   
0.64020   16.46000  0.00289      16.36140      1166.53529   
0.64103   16.49000  0.00289      16.38484      1326.97856   
0.64185   16.51000  0.00289      16.40834      1240.16016   
0.64267   16.55000  0.00289      16.43190      1673.74073   
0.64309   16.55000  0.00289      16.44370      1355.93593   
0.64350   16.54000  0.00289      16.45552      856.45959    
0.64392   16.60000  0.00289      16.46735      2111.50044   
0.64475   16.57000  0.00289      16.49106      747.75750    
0.64558   16.64000  0.00289      16.51483      1880.00724   
0.64641   16.63000  0.00289      16.53867      1001.01622   
